"","killer_position_x","killer_position_y","victim_position_x","victim_position_y","killed_by","time","GunType","killerelevation","victimelevation","killdistance"
"686429",468950.1,638916.4,469221.9,638806.3,"S1897",170,"Shotgun","Elevated","Elevated",293.252877223771
"9066519",548139.3,590814.6,548666.8,592864.7,"M416",562,"Rifle","Normal","Normal",2116.87653395277
"25441452",338420.3,173199.8,338883.3,173323.4,"M416",163,"Rifle","Normal","Normal",479.21389796207
"25336523",377889.5,573572,378155.2,573383.8,"S1897",274,"Shotgun","Normal","Normal",325.600568181305
"32472825",458113.9,629558.3,458235.6,629145.6,"UMP9",104,"Sub Machine Gun","Normal","Normal",430.26989204457
"34897681",407715.5,483584.7,410002.9,477693.5,"Groza",473,"Rifle","Normal","Normal",6319.68640044743
"14972497",294401.2,391502.1,303534.7,396394.9,"AKM",706,"Rifle","Normal","Normal",10361.4822342173
"20738108",206750.6,279911.9,210187.8,279420.2,"Crossbow",235,"Sniper","Normal","Normal",3472.1913440938
"1772917",320378.5,186888.2,313286.6,182966.4,"M16A4",955,"Rifle","Normal","Normal",8104.04595557062
"17009840",324273.9,447538.1,335915.4,445574.4,"SCAR-L",1628,"Rifle","Normal","Normal",11805.9578154422
"35757529",601211.5,594880.3,600711.8,595423.3,"AKM",301,"Rifle","Normal","Normal",737.935695030369
"11711748",219420.5,397400.1,219554.3,396756.9,"M16A4",305,"Rifle","Normal","Normal",656.969314351848
"34844747",582072.4,453545.4,581852,453412.6,"Hit by Car",167,"Vehicles","Normal","Normal",257.31692521096
"22927916",343619.1,320308,343375.7,320454.4,"AKM",372,"Rifle","Normal","Normal",284.036124463051
"21463250",213763.4,284908.8,213430.8,284644.2,"M416",197,"Rifle","Normal","Normal",425.012846864647
"9847837",223080.7,563295.6,222949.4,563252.9,"S1897",187,"Shotgun","Elevated","Elevated",138.068750990224
"3642919",433182.1,334308.1,433302.9,335249.3,"SCAR-L",890,"Rifle","Normal","Normal",948.920481389264
"845722",392694.4,234888.7,396847.5,235682.5,"M416",1736,"Rifle","Normal","Normal",4228.28074399037
"11411471",624675,299477.2,623997.8,300527.2,"M416",274,"Rifle","Normal","Normal",1249.43981047505
"24182543",387627.6,118895.3,388029.2,118887.2,"S12K",479,"Shotgun","Normal","Normal",401.681677451223
"25576405",660785,478752.5,661346.9,478425.5,"UMP9",1942,"Sub Machine Gun","Normal","Normal",650.123534414827
"21014781",632003.9,612867.9,631807.6,612583.1,"AKM",82,"Rifle","Normal","Normal",345.896993337677
"34369630",424033,326375.4,424728.8,326487.8,"Punch",154,"Melee","Normal","Normal",704.820118895577
"15690813",362625.6,393451.7,362640,393597.8,"P1911",121,"Pistol","Normal","Normal",146.807935752785
"22489191",421512.6,325097.9,421164.6,325348,"S12K",275,"Shotgun","Normal","Normal",428.548725351025
"7246664",551930.9,300630.6,546744.7,303182.3,"M16A4",1230,"Rifle","Normal","Normal",5779.95184495518
"11157472",621897.8,611230.1,623046.4,610738.8,"SCAR-L",349,"Rifle","Elevated","Elevated",1249.26284263956
"32450899",156575.3,273981.6,154609.1,273052.8,"M416",475,"Rifle","Normal","Normal",2174.53716454787
"5819879",606315.5,487595.3,605991.4,487332.1,"UMP9",203,"Sub Machine Gun","Normal","Normal",417.510538789132
"833862",591653.9,472013.2,591550.6,471987.9,"Punch",188,"Melee","Normal","Normal",106.353091163393
"6445263",436259.6,408394.3,438935.6,419720,"SKS",1134,"Sniper","Normal","Normal",11637.545123006
"9319036",292479.4,323373,297827.5,313834.4,"AKM",1126,"Rifle","Normal","Normal",10935.5870244811
"25283382",337661.5,170791.8,341282.8,169270.4,"Mini 14",210,"Rifle","Normal","Normal",3927.90932303686
"4566490",400803.7,351762.9,399869.6,352624.3,"M416",394,"Rifle","Normal","Normal",1270.65053024032
"23347624",663038,495286.8,664591.9,498810.6,"M416",1358,"Rifle","Normal","Normal",3851.20392215213
"12244427",538065.4,182404.7,542416.4,176109.9,"Mini 14",1382,"Rifle","Normal","Normal",7652.17015231628
"17184488",620184.3,305450,622400.1,304952.2,"SKS",186,"Sniper","Normal","Normal",2271.02938774461
"23988342",302616.6,332762.3,303476.8,332920.2,"UMP9",300,"Sub Machine Gun","Normal","Normal",874.572152540902
"32545793",290579.4,348038.1,293794.9,352572.9,"SCAR-L",1455,"Rifle","Normal","Normal",5559.12324831897
"6046104",218303.6,396433.2,216491.7,396358.5,"M16A4",125,"Rifle","Normal","Normal",1813.43919115033
"29260344",342635.5,210986.9,343826.8,211289.6,"M16A4",1543,"Rifle","Normal","Normal",1229.15539294264
"29194195",434621.7,338688.2,426119.5,344371.6,"Mini 14",538,"Rifle","Normal","Normal",10226.8489966362
"36262165",448033.8,629584,447948,629883.6,"SCAR-L",419,"Rifle","Normal","Normal",311.643706819156
"5598572",621564.4,375850.8,621753.3,376010.3,"M16A4",226,"Rifle","Normal","Normal",247.231591832453
"15559446",154764.7,273449.4,154185,275136.5,"Micro UZI",302,"Sub Machine Gun","Normal","Normal",1783.91661800655
"22526751",443976.3,626357.6,443986.8,626133,"S1897",385,"Shotgun","Normal","Normal",224.845302374743
"24921955",425346.1,326978.7,424078.3,325405.4,"P1911",147,"Pistol","Normal","Normal",2020.54193967854
"29276223",421420.1,324610.9,421525.6,325053.6,"S1897",131,"Shotgun","Normal","Normal",455.097286302565
"555232",400211.6,361553.3,404045.1,361432.5,"SCAR-L",715,"Rifle","Normal","Normal",3835.40283281952
"4361622",705398.4,343881.2,707148.1,341848.1,"SCAR-L",407,"Rifle","Normal","Normal",2682.33959445853
"35035233",718341.2,451334.4,719017.5,433121,"Mini 14",420,"Rifle","Normal","Normal",18225.9518612884
"4356895",354777.3,404218.6,354874.8,403870.5,"M16A4",718,"Rifle","Normal","Normal",361.496694314047
"22095561",657371.1,352985.4,657893.4,353067.9,"S1897",123,"Shotgun","Normal","Normal",528.775510022967
"23446824",627315.9,617632.4,625342.8,614999.2,"M416",425,"Rifle","Elevated","Elevated",3290.42031509658
"13925048",435107.8,708216.7,436260.2,710385.3,"AKM",1042,"Rifle","Normal","Normal",2455.77924903694
"2462835",423483.1,324881.4,423148.4,324674.1,"Micro UZI",176,"Sub Machine Gun","Normal","Normal",393.697066283187
"2660043",446048.5,621765.1,448278.5,621698.6,"SCAR-L",464,"Rifle","Normal","Normal",2230.99131553666
"35523488",260218,450270.3,259636.2,449844.2,"SCAR-L",1871,"Rifle","Elevated","Normal",721.14662170738
"5211714",408532.1,307969.1,406064.9,292260.4,"Mini 14",637,"Rifle","Normal","Normal",15901.2682365275
"37275958",212790.4,365464.1,212846.8,365570.8,"SCAR-L",617,"Rifle","Normal","Normal",120.689063299049
"30839895",340869.2,446048.5,340536.6,445900.9,"M249",1015,"Machine Gun","Normal","Normal",363.879815323709
"26464404",424999.3,326742.2,425997.4,327768.4,"SCAR-L",271,"Rifle","Normal","Normal",1431.53415956452
"38785153",402748.8,284919.2,402366.7,284201.8,"SCAR-L",622,"Rifle","Normal","Normal",812.811890907125
"20758576",585226.3,481155,585503.9,481773.1,"M16A4",1579,"Rifle","Normal","Normal",677.576099047154
"12664878",569301.3,416077.2,574145.2,411220.8,"AKM",761,"Rifle","Normal","Normal",6859.15360449081
"13516880",441394.6,499542.4,445915.6,496839,"Mini 14",663,"Rifle","Normal","Normal",5267.61924971805
"38231171",353946.3,403892.1,353871.8,406677.5,"Micro UZI",259,"Sub Machine Gun","Normal","Normal",2786.3961330005
"19161340",83152.6,479336.6,83219.03,479134.3,"Micro UZI",238,"Sub Machine Gun","Normal","Normal",212.927769208233
"26075748",420769.6,327981.1,420720.1,327754.1,"S1897",111,"Shotgun","Normal","Normal",232.334349591273
"26692787",362468.3,393744.8,362156.1,393287.5,"Kar98k",342,"Sniper","Normal","Normal",553.707621403206
"3488905",399326.2,300283.3,399410.8,300721.6,"S686",293,"Shotgun","Normal","Normal",446.390020049716
"31521229",582357,458528.8,572324.4,449308.2,"M416",1085,"Rifle","Normal","Normal",13626.1706697076
"9696559",606543.9,480955,605704.8,482231.2,"AKM",460,"Rifle","Normal","Normal",1527.34254507625
"18520383",397533.6,624722.3,371153.6,621368.9,"AKM",1531,"Rifle","Normal","Normal",26592.2863169002
"37925427",651650.2,283319.6,652347.5,282893.8,"M416",1774,"Rifle","Normal","Normal",817.026884502618
"20937255",364005.3,409972.6,364145.6,410208.9,"P1911",137,"Pistol","Normal","Normal",274.812263190744
"6243446",406384.5,299372.7,404529.4,300080.1,"SCAR-L",300,"Rifle","Normal","Normal",1985.39939810605
"1719667",418838.2,458763.9,402271.3,465735.8,"M16A4",751,"Rifle","Normal","Normal",17974.1360076083
"21846275",227687,151304.2,246438.7,134951.6,"Mini 14",1506,"Rifle","Normal","Normal",24880.3894593714
"26433600",169057.9,601826.3,171462.5,601725.4,"P92",170,"Pistol","Normal","Normal",2406.71601357535
"28951225",391594.5,282244.3,401303.2,288900.1,"SKS",211,"Sniper","Normal","Normal",11771.0887062327
"12553460",549502.6,312844.3,547185.7,313416.8,"AKM",1443,"Rifle","Normal","Normal",2386.58372155684
"2401214",160811,287386.6,161645.4,287230.9,"S1897",285,"Shotgun","Normal","Normal",848.802597781119
"39402683",349637.6,397416.9,350030.6,398014.3,"S1897",103,"Shotgun","Normal","Normal",715.07745035063
"24714928",425072.1,326242.4,425552.6,325932.5,"S12K",100,"Shotgun","Normal","Normal",571.767662604326
"19009885",103731.7,410925.5,103715.2,411644.8,"M16A4",1220,"Rifle","Normal","Normal",719.489221600979
"18948406",551330.4,267880.3,560908,265066.1,"AKM",1493,"Rifle","Normal","Normal",9982.49184322229
"19416737",696235.8,440670.2,680625.8,456899.6,"AWM",1717,"Sniper","Normal","Normal",22518.1154708825
"8525852",199537.3,292488.2,198774.7,292232.2,"Grenade",1573,"Explosives","Normal","Normal",804.422003677152
"7716386",446373.2,621033.5,446544.5,620778.4,"S686",289,"Shotgun","Normal","Normal",307.277887261651
"11374948",203695.1,486479.9,207738.4,490630.9,"Mk14",1521,"Rifle","Elevated","Elevated",5794.74554143665
"4543760",438177.5,484731.1,436788.1,484317.1,"S1897",596,"Shotgun","Normal","Normal",1449.76838150101
"7204975",460138.8,433911.7,463792.2,446635.8,"AKM",260,"Rifle","Normal","Normal",13238.2042728612
"16899163",178337.6,291305.4,177597.1,291026,"M416",662,"Rifle","Normal","Normal",791.457269851009
"23744122",309592.4,623372.2,309636,623304.8,"Punch",126,"Melee","Normal","Normal",80.2727849273053
"26880242",487512.5,388400.9,489264.8,387193.1,"M416",1237,"Rifle","Normal","Normal",2128.22370299742
"30050094",422493.1,327970.8,421095,327923.1,"AKM",205,"Rifle","Normal","Normal",1398.91347123399
"26224398",445589.1,625391.1,445191.3,625444.8,"M416",305,"Rifle","Normal","Normal",401.408183773074
"17857136",438993.9,627898.1,445456,615649.7,"Kar98k",483,"Sniper","Normal","Normal",13848.5392359628
"29534562",341813.6,379966.3,339873.7,379961.7,"M416",1287,"Rifle","Normal","Normal",1939.90545388167
"22982503",599230.4,481259.3,598057,479696.9,"M16A4",898,"Rifle","Normal","Normal",1953.9604192511
"17862811",564556.1,384968.9,564214.9,385537.2,"Tommy Gun",232,"Sub Machine Gun","Normal","Normal",662.859208278768
"20476481",502889.3,373211.7,501605.2,369039.9,"M416",1109,"Rifle","Normal","Normal",4364.95453011825
"20690226",397784,386069.9,398284.2,386187.8,"SCAR-L",339,"Rifle","Normal","Normal",513.907044123744
"4638016",407046.2,310041.1,429739.7,323112.9,"M416",847,"Rifle","Normal","Normal",26189.0606454298
"28739769",409302.3,286623.9,408664.1,286867.8,"S686",345,"Shotgun","Normal","Normal",683.217717861589
"20865198",366985.6,410580.9,366668.7,410032.3,"S686",196,"Shotgun","Normal","Normal",633.551552756377
"266785",354729.1,404143.5,354799,403942.6,"Tommy Gun",150,"Sub Machine Gun","Normal","Normal",212.712999132664
"24460695",556786.7,128655.9,556221,128644.2,"S1897",129,"Shotgun","Normal","Normal",565.820978755602
"4508950",438272.1,623207.5,437791.1,622177.9,"SCAR-L",407,"Rifle","Normal","Normal",1136.4141674583
"38439503",300342.6,561801.5,301110.4,561635.1,"M16A4",282,"Rifle","Normal","Normal",785.624464995891
"16470862",622378.1,379552.9,622782.4,380074.5,"S1897",173,"Shotgun","Normal","Normal",659.943217254343
"15694317",509556.9,492436.4,509924,492374.2,"P92",122,"Pistol","Normal","Normal",372.332176960284
"1662344",361983.1,300476.2,357567.8,310747.1,"M16A4",703,"Rifle","Normal","Normal",11179.7254393835
"18371525",210735.5,271267.1,210628.2,271691.7,"Hit by Car",241,"Vehicles","Normal","Normal",437.947999196283
"242194",412011.6,477754.9,413551.2,468326.6,"Kar98k",1586,"Sniper","Normal","Normal",9553.17795552878
"27098382",422479.6,287803.8,422479.6,287803.8,"Grenade",280,"Explosives","Normal","Normal",0
"30290894",538065.1,237220.9,537542.9,237441.2,"UMP9",249,"Sub Machine Gun","Normal","Normal",566.767086200283
"33764134",177592.8,411277,176872.8,409061.5,"M416",1506,"Rifle","Normal","Normal",2329.55795162945
"10953131",429257.2,348552.9,428383.2,349255.8,"AKM",678,"Rifle","Normal","Normal",1121.58120972132
"34980700",379022.9,122635,378371.2,122605.6,"S1897",302,"Shotgun","Normal","Normal",652.362820829034
"5312956",343521.9,168609.8,344297.6,168359.5,"M16A4",124,"Rifle","Normal","Normal",815.083173669977
"39125652",439709,639509.6,442910,640423.9,"Grenade",381,"Explosives","Normal","Normal",3329.01569386509
"26774793",420459.5,326337.4,420685.9,325970.6,"Vector",127,"Sub Machine Gun","Normal","Normal",431.044313267261
"1851911",425879.9,327742,428666.6,327025.7,"AKM",333,"Rifle","Normal","Normal",2877.28736486291
"15578795",526177.9,379218.9,522560.7,374508.2,"M16A4",1851,"Rifle","Normal","Normal",5939.2617664151
"25973364",394970.1,355779.9,395660.5,355766.6,"M16A4",363,"Rifle","Normal","Normal",690.528095011371
"23977970",202753.5,269908.8,202834.5,269478.1,"S1897",90,"Shotgun","Normal","Normal",438.250487735051
"11483728",451616.5,397207.6,454087.3,397133.6,"M416",1528,"Rifle","Normal","Normal",2471.90789472422
"16384614",342308.9,171803.8,342236.8,170506.3,"M416",116,"Rifle","Normal","Normal",1299.50169680536
"27520040",497174,555325.7,499732.1,554005.5,"M416",1631,"Rifle","Normal","Normal",2878.68088714254
"18776643",385890.4,572166.4,384185.8,573787.7,"M16A4",213,"Rifle","Normal","Normal",2352.50395323789
"24236199",684461.8,224455.1,687371.8,230680,"M16A4",1628,"Rifle","Normal","Normal",6871.49765407803
"7031938",587112.6,478487.6,586776.1,479368.6,"Micro UZI",254,"Sub Machine Gun","Normal","Normal",943.076481522045
"21804645",413678.9,347928.2,413900.5,345491.6,"M16A4",872,"Rifle","Normal","Normal",2446.65610987735
"9387504",491249.9,444655.1,491323.8,444481.9,"M416",254,"Rifle","Normal","Normal",188.306797540553
"32472029",218509.6,351721.1,225432.4,338694.1,"AKM",1458,"Rifle","Normal","Normal",14752.2164043238
"35120955",154181.8,612805.3,155907,614290.8,"AKM",507,"Rifle","Normal","Normal",2276.62585639363
"12297186",660656.6,138031.8,670154.6,131777,"M416",769,"Rifle","Normal","Normal",11372.5338882766
"14099284",313395.1,359335.3,313387.7,359415.1,"Punch",115,"Melee","Normal","Normal",80.1423733114863
"22677990",622107.5,297687,622087.5,296831.4,"S12K",312,"Shotgun","Normal","Normal",855.833722168016
"17420009",109099.7,387996.9,109034.3,388152.5,"Crossbow",161,"Sniper","Normal","Normal",168.785425911102
"6681972",435234.1,243537.5,434658.9,246815.9,"M16A4",1305,"Rifle","Normal","Normal",3328.4773696091
"16075272",360484.7,406910.8,360484.7,406910.8,"Grenade",470,"Explosives","Normal","Normal",0
"7626810",365546.9,409664.2,366018.1,408515.9,"AKM",780,"Rifle","Normal","Normal",1241.21808317472
"33954460",496999.8,655511.4,496936.2,655425.2,"Punch",270,"Melee","Elevated","Elevated",107.123293452027
"31884679",415834,600824.6,412387.8,601270.4,"M416",696,"Rifle","Normal","Normal",3474.91468672256
"26047076",355636.3,572559.5,359363.4,577074.9,"SCAR-L",1181,"Rifle","Normal","Normal",5854.92199521057
"31102801",151267.9,315164.6,151500.9,316081.5,"M16A4",166,"Rifle","Normal","Normal",946.041547713441
"22022676",198375.7,279706,197949.7,280830.4,"M416",211,"Rifle","Normal","Normal",1202.39401196116
"19708944",622621.1,379746.8,622865.3,379849.5,"S686",147,"Shotgun","Normal","Normal",264.916836007145
"37855987",735399.8,435401.3,740233.3,437868,"M16A4",225,"Rifle","Normal","Normal",5426.53951796171
"14031589",269428.8,561296.4,269252,561255.4,"P1911",224,"Pistol","Normal","Normal",181.491707799546
"19431916",623725.7,300746.8,623523.8,299376.4,"AKM",215,"Rifle","Normal","Normal",1385.19304430822
"11423225",462281,407756.8,463981.8,400495.8,"AKM",1753,"Rifle","Normal","Normal",7457.53589599138
"16315192",483054.8,478377.3,493443.8,464611.4,"VSS",967,"Sub Machine Gun","Normal","Normal",17246.1973724644
"6742890",269029,307716,262069.7,308342.2,"AWM",978,"Sniper","Normal","Normal",6987.41604099826
"19530256",214033.7,285639.8,212559.1,283754,"Mini 14",582,"Rifle","Normal","Normal",2393.88529382675
"1536707",321344.7,357497.2,328028.9,354523.8,"M16A4",645,"Rifle","Normal","Normal",7315.71166736363
"22115761",356894.2,245804,353008.4,241715.9,"Kar98k",1615,"Sniper","Normal","Normal",5640.21305005405
"16850713",568203.6,348784.7,565075.4,347114.3,"SKS",1129,"Sniper","Normal","Normal",3546.24750969243
"17301182",346588.8,397338.3,346523.2,397702.2,"AKM",686,"Rifle","Normal","Normal",369.765560862574
"5984837",246223.5,281571.9,245126.7,281157.6,"M416",1586,"Rifle","Normal","Normal",1172.43964876663
"18590258",160409.5,512431.1,161706.3,513277.3,"AKM",91,"Rifle","Normal","Normal",1548.46526599727
"33564152",443624.2,625971.8,437703.5,609475,"SKS",529,"Sniper","Normal","Normal",17527.0961294221
"3439002",429861.1,628005,434167.6,624407,"SCAR-L",321,"Rifle","Normal","Normal",5611.73290971693
"38737724",494690.1,283359.6,493739.6,287012.9,"SKS",1050,"Sniper","Normal","Normal",3774.92399128782
"11432351",421109.8,324529.7,420974.4,324907.3,"UMP9",130,"Sub Machine Gun","Normal","Normal",401.142019738612
"33013458",449403.9,299539.2,449503.5,299795.1,"M416",1577,"Rifle","Normal","Normal",274.599654041984
"34469684",700594.4,340697.5,697286.1,338380.8,"M16A4",1769,"Rifle","Normal","Normal",4038.80524165258
"39068304",419820.1,324749.9,419685.8,324628,"P1911",105,"Pistol","Normal","Normal",181.372820455554
"37023050",216312.5,396748.1,215884.5,396424.8,"M416",974,"Rifle","Normal","Normal",536.383155962221
"32234436",318285.4,515393.3,318353.4,516351.3,"AKM",1402,"Rifle","Normal","Normal",960.410328974028
"20802370",687503.4,462798.8,688341.8,462422.2,"S686",183,"Shotgun","Normal","Normal",919.09853661075
"3722519",367043.1,586869.1,354977.8,572842.3,"Kar98k",588,"Sniper","Normal","Normal",18501.9615806
"19122836",620645.7,374736.2,623212.8,381443,"SKS",239,"Sniper","Normal","Normal",7181.30689011411
"38756384",568561.1,382560.2,567311.8,384593.3,"SCAR-L",255,"Rifle","Normal","Normal",2386.26195125341
"38472706",378124.8,327506.3,374770.6,323949.9,"Grenade",1388,"Explosives","Normal","Normal",4888.62338496226
"23733782",435216.9,319377.9,431857.6,318355.3,"UMP9",583,"Sub Machine Gun","Normal","Normal",3511.49644026594
"16579719",457749.7,626954.8,457778.2,627032.1,"M416",257,"Rifle","Normal","Normal",82.3865280248488
"6421584",376423.5,414652.2,375940.1,414585.2,"M416",514,"Rifle","Normal","Normal",488.021065119143
"31979892",202376.5,286667.9,206306,290505.2,"Mini 14",307,"Rifle","Normal","Normal",5492.34390219694
"29933459",548945.4,361805.1,548910.7,362002.8,"M16A4",411,"Rifle","Normal","Normal",200.722146261964
"9078289",527929.9,177854.2,527345.8,177683.2,"SCAR-L",1511,"Rifle","Normal","Normal",608.616307701308
"11137961",533294.1,489282.8,533000.2,488517.2,"AKM",616,"Rifle","Normal","Normal",820.07351499727
"15331485",552022.8,493539.8,548581.8,515384.5,"Kar98k",1036,"Sniper","Normal","Normal",22114.0543340655
"12419411",503785.2,233075,517510,226274.3,"SCAR-L",1422,"Rifle","Normal","Normal",15317.2992244064
"21887600",476083,418508.3,476158.8,418021.1,"P92",436,"Pistol","Normal","Normal",493.061334927015
"14762373",251134.7,157868.9,251831.8,157066.3,"SCAR-L",1453,"Rifle","Normal","Normal",1063.06875130444
"7567704",550573,363564.1,550845.3,362941.2,"M416",1251,"Rifle","Normal","Normal",679.817401954364
"15161714",285187,401578.9,285311.6,401266.2,"S12K",1187,"Shotgun","Normal","Normal",336.610234544349
"7860269",286554.4,533300.7,282639.5,537554.4,"M416",1482,"Rifle","Normal","Normal",5781.03846207589
"25437764",385432.3,317765.9,384331.5,315526.6,"M416",1444,"Rifle","Normal","Normal",2495.24049542327
"14654194",366089,401785.6,366559.5,402266.7,"UMP9",815,"Sub Machine Gun","Normal","Normal",672.924557435701
"19550665",620173.1,599088.8,619990.9,599040.6,"S686",127,"Shotgun","Normal","Normal",188.467716068269
"30829504",555947.7,532594.4,558051.1,531560.6,"SCAR-L",943,"Rifle","Normal","Normal",2343.72225316913
"31679713",220356,378682.1,203107.2,381322.8,"M16A4",1369,"Rifle","Normal","Normal",17449.7678474529
"13512591",321244.5,455032.8,320312.9,443201.8,"M416",1121,"Rifle","Normal","Normal",11867.6214786283
"26900914",348575.2,449988.2,343389.8,446695.9,"Kar98k",1530,"Sniper","Normal","Normal",6142.28072054674
"13201000",424096.4,325501.6,425440.4,326654.3,"M416",116,"Rifle","Normal","Normal",1770.60816952821
"30808929",172899.2,214454.9,172869.3,214564.8,"S686",698,"Shotgun","Normal","Normal",113.894775999605
"13335309",417839.7,311392.2,437644.6,313439.9,"SKS",899,"Sniper","Normal","Normal",19910.4781283624
"37849580",441617.6,338193.9,441805.1,338259.6,"P92",112,"Pistol","Normal","Normal",198.677477334483
"13396940",424845.1,445178.3,433852.2,453965.1,"Mini 14",643,"Rifle","Normal","Normal",12583.1516183348
"17180574",222119.7,391756.8,219424.4,392127.6,"Mini 14",256,"Rifle","Normal","Normal",2720.68644463122
"21827628",427208.2,449816.9,431468.9,446985.6,"SCAR-L",268,"Rifle","Normal","Normal",5115.6450404617
"13570314",369864.3,506074.5,370454.4,507027.8,"S1897",111,"Shotgun","Normal","Normal",1121.15962289052
"4827315",695191.4,455797.4,696849.3,455670.6,"UMP9",537,"Sub Machine Gun","Normal","Normal",1662.74190721233
"19425333",451729.5,631772.3,449411.2,630960.6,"M16A4",292,"Rifle","Normal","Normal",2456.29228309663
"26512442",183344.6,232744.7,183344.6,232744.7,"Grenade",866,"Explosives","Normal","Normal",0
"28472647",431272.9,628571.6,431795.3,628391.2,"P1911",128,"Pistol","Normal","Normal",552.67162040399
"9097159",443657.9,631073,443557.1,631231.6,"S686",239,"Shotgun","Normal","Normal",187.921792243481
"38005273",235145,322132.4,236424.5,318630.1,"SCAR-L",1454,"Rifle","Normal","Normal",3728.70292997449
"10569524",419575.3,326917.7,419509.8,326837.7,"Punch",128,"Melee","Normal","Normal",103.393665183124
"5348096",420446.1,508703.5,423140.1,509992.1,"UMP9",1112,"Sub Machine Gun","Normal","Normal",2986.32315063188
"27561895",433398.5,487824.5,421926.2,461129.3,"M16A4",857,"Rifle","Normal","Normal",29055.9351997144
"15735111",448840.2,371761.8,442332.7,382729.4,"Kar98k",1115,"Sniper","Normal","Normal",12752.8744214785
"37256266",493487.9,280814.4,493850.6,280129.5,"AKM",850,"Rifle","Normal","Normal",775.009225751538
"5520159",449098.3,629340.6,449852.1,629516.6,"SCAR-L",240,"Rifle","Normal","Normal",774.073924118351
"10714824",714316.3,337280.5,714614.7,337121.3,"AKM",578,"Rifle","Normal","Normal",338.211767979691
"34819693",458334.1,627981.6,458020.9,627322.4,"AKM",310,"Rifle","Normal","Normal",729.821128770543
"4394830",363245.3,395244.8,362918.1,397663.2,"UMP9",161,"Sub Machine Gun","Normal","Normal",2440.43405975251
"13295879",363161.2,396322.8,358261.1,389398.1,"M416",871,"Rifle","Normal","Normal",8483.06843659772
"26089782",535353.6,307631.2,525690.1,306331.6,"M16A4",1349,"Rifle","Normal","Normal",9750.49703399781
"36248586",685276.4,462259.8,685089.9,462052.7,"AKM",287,"Rifle","Normal","Normal",278.698152128769
"9062301",483159.3,624842.4,483514.8,624761.1,"M16A4",1431,"Rifle","Elevated","Elevated",364.677857841695
"8334749",651387.1,479136,637466.1,494966.9,"M416",1690,"Rifle","Normal","Normal",21081.0729283403
"23675420",459399.8,277860.8,441472.2,262436.1,"SKS",1452,"Sniper","Normal","Normal",23649.9516246862
"24258954",103459.5,293089,114924.5,317036.8,"SKS",1173,"Sniper","Normal","Normal",26550.7692890432
"18375935",601691.3,487279.1,601591.9,487205.6,"R1895",154,"Pistol","Normal","Normal",123.622853874211
"29139347",520407.1,314333.7,497925,312675.2,"Mini 14",1168,"Rifle","Normal","Normal",22543.1906051472
"35023795",586313.7,266692.8,585200.1,264638.4,"M416",1641,"Rifle","Normal","Normal",2336.8064361431
"18140162",427642.7,219526.9,427412.1,219818.3,"Tommy Gun",873,"Sub Machine Gun","Normal","Normal",371.605059169022
"16287504",159732,226039.3,161827.5,233259.4,"Grenade",809,"Explosives","Normal","Normal",7518.04258168309
"7284393",494870.7,185088.4,494632.6,187333.5,"UMP9",236,"Sub Machine Gun","Normal","Normal",2257.69032863235
"22765509",366678.7,415950.3,366322.3,415488.3,"AKM",376,"Rifle","Normal","Normal",583.493753179943
"8450218",312287.5,262025.7,312769.9,261984.2,"AKM",1073,"Rifle","Normal","Normal",484.181794370691
"25559783",564504.1,584048.4,545351.3,581097,"SCAR-L",989,"Rifle","Normal","Normal",19378.8676088155
"12616205",446256.5,335596.2,445682.6,336167.3,"M416",611,"Rifle","Normal","Normal",809.639685292168
"19705223",198517.9,289174.2,198524.4,288950.2,"S12K",213,"Shotgun","Normal","Normal",224.094288191377
"11327839",210884.6,283112.2,209557.2,283365.1,"SKS",267,"Sniper","Normal","Normal",1351.27686652291
"754643",369526,606456.7,366371.2,604818.4,"SKS",1680,"Sniper","Normal","Normal",3554.826286895
"22433431",591886.4,470554.5,594416.4,469794.4,"Grenade",575,"Explosives","Normal","Normal",2641.71383953674
"37917007",165341,277219.8,165416.6,277143.3,"S1897",146,"Shotgun","Normal","Normal",107.552824230705
"38298719",440610.2,337034.1,440459.4,336272.3,"AKM",754,"Rifle","Normal","Normal",776.58217852329
"16088124",151644.2,315258.8,151523.9,315246.8,"S12K",96,"Shotgun","Normal","Normal",120.897022295854
"23932107",156613,275706.8,157128.6,274641.5,"AKM",182,"Rifle","Normal","Normal",1183.51487105147
"15154907",627618.4,378551,625654.1,378481.6,"AKM",175,"Rifle","Normal","Normal",1965.525591286
"15596171",567389.6,119698.8,565178.4,121690.3,"UMP9",596,"Sub Machine Gun","Normal","Normal",2975.81546638897
"24806127",476864.3,292457.6,480582.5,290818.5,"M16A4",1235,"Rifle","Normal","Normal",4063.45420178449
"791408",446638.9,631628.4,446938.4,629474.4,"SCAR-L",491,"Rifle","Normal","Normal",2174.72210868423
"31238209",444649.2,336749.5,443766.4,338856.9,"SCAR-L",286,"Rifle","Normal","Normal",2284.83491745029
"26589974",576831.3,597424.1,578865.8,598153.9,"SCAR-L",755,"Rifle","Normal","Normal",2161.43431313562
"4940307",327180.2,291500.4,323983.1,290810.4,"M416",1194,"Rifle","Normal","Normal",3270.71068882594
"11304364",341042.1,156115.2,341042.1,156115.2,"Motorbike (SideCar)",383,"Vehicles","Normal","Normal",0
"7987914",636070.8,489211.6,635316.1,491870.7,"M416",1640,"Rifle","Normal","Normal",2764.12461730659
