"","killer_position_x","killer_position_y","victim_position_x","victim_position_y","killed_by","time","GunType","killerelevation","victimelevation","killdistance"
"10988592",334903.8,663280.8,333835.8,655011.2,"Mini 14",1815,"Rifle","Normal","Normal",8338.27968828112
"26345661",105853.5,451924.8,106291.1,452126.5,"UMP9",286,"Sub Machine Gun","Normal","Normal",481.847123058766
"30903834",441426.2,493403.7,458120.9,479124.6,"SCAR-L",1105,"Rifle","Normal","Normal",21968.2886201907
"5034247",420392,325574.1,424479.8,326517.8,"SCAR-L",125,"Rifle","Normal","Normal",4195.31626102251
"12257391",215473.4,275941.5,215555.2,280387.9,"SCAR-L",226,"Rifle","Normal","Normal",4447.15236977554
"1152569",445136.8,627421.7,445019.1,627508.8,"M416",231,"Rifle","Normal","Normal",146.423017316332
"7347456",212057,291619.3,210458.2,292218,"M416",330,"Rifle","Normal","Normal",1707.22087908975
"13135563",631518.4,326447.7,630553.7,325085.7,"Mini 14",1556,"Rifle","Normal","Normal",1669.03867241
"15688104",359189.4,216482.1,358434.6,215974.6,"SCAR-L",1008,"Rifle","Normal","Normal",909.54894865536
"18889233",576581.8,496256.1,568601,502839.2,"SCAR-L",820,"Rifle","Normal","Normal",10345.5485233989
"6939308",447601.6,629443.9,448052.9,629169.2,"UMP9",253,"Sub Machine Gun","Normal","Normal",528.329234474187
"34473055",578604.4,459463.9,578480.3,459518.6,"Grenade",875,"Explosives","Normal","Normal",135.620426190118
"34093042",534500,306185.1,539843,297587.1,"M416",1592,"Rifle","Normal","Normal",10122.9073392973
"33178763",273480.2,564042.6,271859.5,564183.1,"SCAR-L",715,"Rifle","Normal","Normal",1626.77863890575
"5792409",376423.8,418966.8,372793.5,428452.4,"M16A4",913,"Rifle","Normal","Normal",10156.5587405381
"30649863",349763.1,405717.5,349963,405743.9,"VSS",278,"Sub Machine Gun","Normal","Normal",201.635735920026
"25753820",525320.4,381502,525281.9,381392.5,"Punch",174,"Melee","Normal","Normal",116.071098900631
"35480927",209963.5,280165.8,208844.9,273848.6,"M416",296,"Rifle","Normal","Normal",6415.47206369104
"38211800",546293.1,255564.7,547726.7,256198.5,"M416",1418,"Rifle","Normal","Normal",1567.45379517226
"16301668",508831.7,205755.7,511827.4,202749.2,"Grenade",1425,"Explosives","Normal","Normal",4244.20319259105
"11481242",355712.2,572207.1,350001.6,563677.6,"Mini 14",573,"Rifle","Normal","Normal",10264.6637845572
"10013171",486762.8,348052,485994.2,347739.8,"Micro UZI",273,"Sub Machine Gun","Normal","Normal",829.587126226035
"33529557",358574.6,404096.8,358507.9,403734.2,"UMP9",277,"Sub Machine Gun","Normal","Normal",368.683672000778
"21118494",349926.1,408421.8,346057,407967,"M16A4",491,"Rifle","Normal","Normal",3895.73842166024
"14433254",616544.2,240698.1,622235.9,241241.9,"Kar98k",1555,"Sniper","Normal","Normal",5717.61902630813
"24637484",314774.4,435687.7,297910.4,446562.7,"M16A4",1345,"Rifle","Normal","Normal",20066.3928248203
"307566",627359.1,378617.2,626365.3,378040.1,"P92",122,"Pistol","Normal","Normal",1149.20966320333
"16592525",367136.3,584557.9,369812.3,590959.8,"M416",1366,"Rifle","Normal","Normal",6938.68140283154
"26226677",360518.1,513865.6,362884.8,514379.4,"SCAR-L",1339,"Rifle","Normal","Normal",2421.82974835146
"27059411",362051.1,519240.4,361762.3,519267.3,"S1897",105,"Shotgun","Normal","Normal",290.050081882408
"13472111",362828.5,409338.5,364358.9,408271.1,"M416",622,"Rifle","Normal","Normal",1865.8689450227
"13808321",417513.9,499254.2,415496.4,481541.8,"Kar98k",816,"Sniper","Normal","Normal",17826.9296293557
"25167628",388888.8,171344.4,388888.8,171344.4,"Grenade",1132,"Explosives","Normal","Normal",0
"4090812",624043.8,385350.1,623916.3,384540.5,"M16A4",601,"Rifle","Normal","Normal",819.578190290568
"23317715",569240.4,360856.8,585761.1,379084.8,"Kar98k",1630,"Sniper","Normal","Normal",24600.6811387408
"29847693",556098.3,390936,559963.9,387769.2,"SKS",1529,"Sniper","Normal","Normal",4997.14774646495
"7178045",370350.8,669328.8,383710.5,654759.3,"M416",1492,"Rifle","Normal","Normal",19767.4458223616
"3210372",239801.5,529879.5,262596.3,533739.3,"Kar98k",1351,"Sniper","Elevated","Normal",23119.2768719093
"32087461",623755,303216.3,623755,303216.3,"Grenade",284,"Explosives","Normal","Normal",0
"27497984",294392.6,445587.3,295018.5,446008,"M16A4",753,"Rifle","Normal","Normal",754.148062385656
"1707038",367215.7,286813,364504.9,288075.8,"SCAR-L",1970,"Rifle","Normal","Normal",2990.50171041581
"7530995",367411.6,406384.4,368528.1,407304.9,"AKM",426,"Rifle","Normal","Normal",1447.02885251124
"17351802",512678.6,106526.2,512728.9,106246.3,"SCAR-L",1639,"Rifle","Normal","Normal",284.383719646539
"30069990",409319.8,292654.3,409913.2,292988.7,"S12K",298,"Shotgun","Normal","Normal",681.136491461178
"15745032",442815.2,652297.9,444276.8,654968.4,"M416",1464,"Rifle","Normal","Normal",3044.31352031947
"35030565",457605.9,629217.3,457879.6,629231.9,"M416",306,"Rifle","Normal","Normal",274.089127839785
"2940364",395271.7,528771.3,395993.9,528935.3,"Hit by Car",934,"Vehicles","Normal","Normal",740.586821378842
"27576852",244216.2,433174.3,240846.5,434700.9,"SCAR-L",468,"Rifle","Normal","Normal",3699.37638663602
"11184044",551768.6,561597.8,550896.4,558917.6,"SKS",941,"Sniper","Normal","Normal",2818.54658999994
"1189965",465567.4,423701.8,467112.2,417699.6,"Mini 14",1015,"Rifle","Normal","Normal",6197.80702184249
"1700068",381161.8,116002.7,379815.2,117961.9,"AKM",424,"Rifle","Normal","Normal",2377.35066828601
"26589170",416287.9,651649.9,411263.5,651244.3,"Mk14",1647,"Rifle","Normal","Normal",5040.74465927409
"9960008",727529,435873,727988.9,435832,"DP-28",116,"Machine Gun","Normal","Normal",461.723954327715
"39238615",215403.8,267435,216439.2,268654.9,"Punch",100,"Melee","Normal","Normal",1600.06536428988
"19186082",459565.3,209325.5,461129.3,227135.6,"Kar98k",1562,"Sniper","Normal","Normal",17878.6397136359
"33399427",395770.9,356134.8,396082.6,355485.6,"P1911",151,"Pistol","Normal","Normal",720.151046656176
"37118997",314242.3,281982.1,314275.1,282485.4,"UMP9",736,"Sub Machine Gun","Normal","Normal",504.367653602059
"1847874",207549.2,571590.1,201174.3,578137.4,"Punch",172,"Melee","Elevated","Elevated",9138.18840361704
"517290",216423,393687.3,216521,393716.3,"Tommy Gun",187,"Sub Machine Gun","Normal","Normal",102.200782775867
"3125059",454605.3,395758.6,460704,401772.7,"SKS",1518,"Sniper","Normal","Normal",8565.25192273996
"25282506",353568.3,318581.7,353642.3,318449,"S686",259,"Shotgun","Normal","Normal",151.938441482079
"22303852",364288.9,410037.8,363023.7,408872.6,"P92",198,"Pistol","Normal","Normal",1720.00641859269
"28117708",451244.3,630410,450697.1,631017.8,"S1897",218,"Shotgun","Normal","Normal",817.831694176784
"4290254",687343.1,461806.6,686937.6,461415.2,"S686",140,"Shotgun","Normal","Normal",563.581591253629
"9305474",447602.8,621002.8,446914.6,620893.1,"Tommy Gun",147,"Sub Machine Gun","Normal","Normal",696.888319603673
"2301084",447379.9,621008.3,447615.6,620892.3,"AKM",299,"Rifle","Normal","Normal",262.698477346135
"7676785",550548.9,363558.6,550775.9,363376.7,"M16A4",559,"Rifle","Normal","Normal",290.889343221761
"10032230",189501.7,524595.4,189174.7,521188.5,"AKM",174,"Rifle","Elevated","Elevated",3422.55702801285
"21174016",129715.4,351946.6,130217.9,350795.2,"M416",1593,"Rifle","Normal","Normal",1256.27553108381
"21865223",362259.8,240761,361176.2,248092.7,"M16A4",1213,"Rifle","Normal","Normal",7411.34359276374
"19895146",654333.9,457111.1,659042.4,452762.4,"M16A4",1890,"Rifle","Normal","Normal",6409.45894284374
"12401829",618602,602084.9,619737.5,601526.6,"M416",114,"Rifle","Elevated","Elevated",1265.32965665081
"31669491",299257.5,313030.6,298513.2,311993.2,"SKS",926,"Sniper","Normal","Normal",1276.78551448546
"7115988",163447,386384.3,157981.4,381318.3,"SCAR-L",1708,"Rifle","Normal","Normal",7452.32442664703
"24900994",387558.6,621291.3,387664,621934.2,"Hit by Car",178,"Vehicles","Normal","Normal",651.482593781204
"5896972",437637.3,443481.3,437162.2,444510.6,"M16A4",717,"Rifle","Normal","Normal",1133.65713511624
"20660814",369016.4,505213.1,369051.7,504986.7,"P1911",181,"Pistol","Normal","Normal",229.135440296745
"14993854",437385,628832.2,437332.7,628999.3,"Grenade",678,"Explosives","Normal","Normal",175.093403645111
"13044050",206059.4,285579.1,206462.7,287500.3,"Tommy Gun",138,"Sub Machine Gun","Normal","Normal",1963.07420389553
"33058529",557919.9,247284.7,560128,244739.8,"SCAR-L",629,"Rifle","Normal","Normal",3369.30580683915
"16995905",439259,388269.9,439277.8,386747.8,"M416",1617,"Rifle","Normal","Normal",1522.21609832511
"5464757",170710.5,612569.8,170350.9,612579.6,"M16A4",406,"Rifle","Normal","Normal",359.733512478338
"18639079",634522.1,614615.5,631947.8,611555.3,"Vector",124,"Sub Machine Gun","Normal","Normal",3998.98043631115
"22122824",476635.3,374642.6,482196.2,376138.9,"SCAR-L",1647,"Rifle","Normal","Normal",5758.69104050568
"13098834",664894.4,85525.62,665834.4,85918.7,"Micro UZI",428,"Sub Machine Gun","Normal","Normal",1018.8777583204
"34424809",430871.5,629431.6,431576.6,629279,"S12K",201,"Shotgun","Normal","Normal",721.424126294623
"32996003",617629.1,592077.9,617896.4,589951.9,"M416",637,"Rifle","Normal","Normal",2142.73780243875
"24794220",447263.6,620684.6,447701.9,620294.8,"S12K",175,"Shotgun","Normal","Normal",586.558547802337
"31691300",570440.1,348277.2,571155.5,349126.1,"S1897",444,"Shotgun","Normal","Normal",1110.14790456046
"15361302",304949,389275.5,306014.1,390615.9,"AKM",1002,"Rifle","Normal","Normal",1712.0485302701
"29195972",342290.6,617662.2,324769,642288.1,"SCAR-L",1392,"Rifle","Normal","Normal",30223.1933681734
"20624172",333024.9,235146.1,314277.6,261440.9,"SKS",1657,"Sniper","Normal","Normal",32293.6180123875
"3875433",565037.4,358863.3,568699.4,355276.8,"SKS",378,"Sniper","Normal","Normal",5125.74153172007
"35093385",353593.2,407436.6,353205.8,407665.5,"P92",114,"Pistol","Normal","Normal",449.971076848311
"8798470",374558,357934.4,373096.5,358087.4,"SCAR-L",747,"Rifle","Normal","Normal",1469.48673012042
"37654426",675260.4,228985.4,674736.6,229553.2,"SCAR-L",1052,"Rifle","Normal","Normal",772.504550148456
"14685202",408502.8,287458.9,407374.8,287215.2,"S1897",200,"Shotgun","Normal","Normal",1154.02499539655
"7377047",597624.6,417980.3,607201.3,409091.5,"Mini 14",1375,"Rifle","Normal","Normal",13066.1374678977
"35369393",365635.9,396319.8,365213.1,396369.6,"S1897",320,"Shotgun","Normal","Normal",425.722773645054
"31817229",705266.1,343682.2,705397.7,343724.6,"Tommy Gun",140,"Sub Machine Gun","Normal","Normal",138.261780691523
"39143499",267983.2,334495.9,267678.6,335391.3,"AKM",1464,"Rifle","Normal","Normal",945.791901001462
"10056751",379342.9,498142.9,384016.6,502906.8,"Grenade",895,"Explosives","Normal","Normal",6673.69574523736
"3338944",453172.6,620529.3,451913.3,620632.2,"AKM",302,"Rifle","Normal","Normal",1263.49709140938
"22652140",389510.1,278505.9,389073.9,278662.1,"AKM",178,"Rifle","Normal","Normal",463.323731315314
"19267509",206241.1,488130.3,203975.6,488552.1,"Grenade",1518,"Explosives","Elevated","Elevated",2304.43170651681
"33589848",205890.8,289828.7,205628.6,290903.6,"S686",208,"Shotgun","Normal","Normal",1106.41712296941
"36140176",532112.3,634199.2,532062.8,635773.3,"SCAR-L",1036,"Rifle","Elevated","Elevated",1574.87810956921
"22473415",443502.2,339928.4,443602.5,339348.9,"M416",318,"Rifle","Normal","Normal",588.115923946969
"25640229",133294.2,393684.3,134796.9,392416.1,"UMP9",1224,"Sub Machine Gun","Normal","Normal",1966.32615046436
"7127282",503256.4,675030.6,492259.7,671819.9,"Mini 14",1762,"Rifle","Elevated","Elevated",11455.8284458174
"3965608",575904.9,443527.1,580431.3,445422.9,"SCAR-L",1765,"Rifle","Normal","Normal",4907.37756851869
"16641667",430705.5,647935.1,429848.5,646796.4,"S686",520,"Shotgun","Normal","Normal",1425.16198728422
"33570440",164691.2,290404.4,168445.3,285819.9,"AKM",743,"Rifle","Normal","Normal",5925.44572669431
"15462346",151679.1,315143.9,149448.5,315163.1,"S12K",101,"Shotgun","Normal","Normal",2230.68263094507
"16814601",368234.2,124799.2,368745.3,127956.8,"S1897",203,"Shotgun","Normal","Normal",3198.69676118259
"9837791",444801.9,328895,445190.8,329502.4,"Mini 14",442,"Rifle","Normal","Normal",721.233644528596
"17656085",622225.3,376249.9,622796.9,377030,"UMP9",102,"Sub Machine Gun","Normal","Normal",967.100082721503
"31569965",555997.1,201134.5,557887.5,203233,"M416",1125,"Rifle","Normal","Normal",2824.41399408799
"4581995",391513.8,235752,391513.8,235752,"Grenade",999,"Explosives","Normal","Normal",0
"38380819",355304.6,297524.8,355163,298101.4,"M16A4",481,"Rifle","Normal","Normal",593.732363948634
"30130704",443725.3,622565.4,438780.7,617204.3,"AKM",254,"Rifle","Normal","Normal",7293.17916755097
"13752493",167364.3,338733.2,167631.2,338578.4,"P1911",144,"Pistol","Normal","Normal",308.542784715522
"26484364",448106.6,629985.6,443351.3,636022.8,"Kar98k",351,"Sniper","Normal","Normal",7685.0934886962
"37798436",395087.3,286311,394011.2,286165.9,"M416",365,"Rifle","Normal","Normal",1085.83848706884
"10207800",240956.1,526411.8,241321,526222.6,"Micro UZI",503,"Sub Machine Gun","Elevated","Elevated",411.03363609323
"30410877",421557.3,323965.7,421369.5,324180.2,"M16A4",143,"Rifle","Normal","Normal",285.094878943827
"11489616",308054.7,315530.3,308381,314666.3,"M416",308,"Rifle","Normal","Normal",923.562499238678
"39483808",345747.6,315758.2,345169.2,314804.2,"SCAR-L",271,"Rifle","Normal","Normal",1115.64445949413
"5107457",278581.2,426217,281762.8,426045.3,"M416",1358,"Rifle","Normal","Normal",3186.22966058629
"34612177",621096.1,297994.7,621015.6,297225.6,"Tommy Gun",118,"Sub Machine Gun","Normal","Normal",773.301403076481
"2864889",337273.2,383983.4,335753.7,390657,"SCAR-L",985,"Rifle","Normal","Normal",6844.40042735664
"10666226",327445.6,546279.4,342232.8,542868.8,"M416",923,"Rifle","Normal","Normal",15175.423427371
"22800281",342158.5,402952.9,347640.9,406864.6,"M16A4",919,"Rifle","Normal","Normal",6734.84273387285
"26110917",491464.3,348470.1,503898.4,359090.9,"SKS",867,"Sniper","Normal","Normal",16352.6216690169
"11071467",165447.1,404120.2,189703.8,395883.9,"M16A4",1561,"Rifle","Normal","Normal",25616.8720295824
"4165734",445878.9,623986.1,445982.2,623818.4,"S1897",234,"Shotgun","Normal","Normal",196.962382195134
"8523357",617849.8,300991.7,617882.3,300884.3,"Punch",2076,"Melee","Normal","Normal",112.209669815061
"17453631",345387.6,146015.6,336882.2,141462.3,"AKM",556,"Rifle","Normal","Normal",9647.50589789919
"35299319",590303.2,433482.3,563549.9,442744.1,"SCAR-L",1341,"Rifle","Normal","Normal",28311.1285562762
"36382387",706881.5,332246.4,706876.4,332332.7,"Punch",111,"Melee","Normal","Normal",86.4505639079223
"35998755",626813.6,378525.1,625165.6,378245.1,"S686",237,"Shotgun","Normal","Normal",1671.61718105552
"28408975",339781.8,174015.3,339221.5,175077.7,"M16A4",106,"Rifle","Normal","Normal",1201.09527099229
"33000391",603839.3,382322.9,598880,353571.6,"Kar98k",1682,"Sniper","Normal","Normal",29175.8788758797
"27653555",199941.7,290692.6,199861.7,290693.4,"AKM",255,"Rifle","Normal","Normal",80.0039999000055
"34231936",391321.2,345174.1,392215.5,345275.2,"UMP9",111,"Sub Machine Gun","Normal","Normal",899.996499993187
"36053564",432429.9,637029.9,432491.3,637243.7,"S686",121,"Shotgun","Normal","Normal",222.441902527302
"30336621",359520.2,406205.7,359326.3,406572.9,"Micro UZI",441,"Sub Machine Gun","Normal","Normal",415.250586995392
"31444110",372346.2,413377.5,372572.8,413621.3,"S1897",149,"Shotgun","Normal","Normal",332.845309415626
"23095333",271502,538530,271062.9,530773.9,"M16A4",972,"Rifle","Normal","Normal",7768.51955136882
"17361076",457838.8,632597.9,456456.6,632569.2,"P1911",134,"Pistol","Normal","Normal",1382.49793128237
"3744057",626501.6,377920.6,626322.6,378096.5,"Mini 14",229,"Rifle","Normal","Normal",250.961769996962
"21007352",383197.9,473232.7,383349.6,473378.5,"S1897",821,"Shotgun","Normal","Normal",210.405632053856
"1454269",402734.1,116244.9,406116.3,120084.1,"Mini 14",1379,"Rifle","Normal","Normal",5116.51575586357
"15416732",361423,395568.8,361483.6,395065.8,"S1897",108,"Shotgun","Normal","Normal",506.637306166845
"4285740",555555.8,245210.9,560154.7,244614,"SCAR-L",425,"Rifle","Normal","Normal",4637.47461664203
"22998950",231334.7,390221.6,227808.2,393540.9,"Grenade",1940,"Explosives","Normal","Normal",4842.92832282291
"38223346",408001.9,416665,394626.5,420837.4,"Dacia",869,"Vehicles","Normal","Normal",14011.0758658998
"33676327",648123.3,401924,645821.5,403051.2,"AKM",1103,"Rifle","Normal","Normal",2562.97933663154
"38222157",419520.3,291302.6,415958.9,288419.8,"SCAR-L",1183,"Rifle","Normal","Normal",4581.93253987875
"109385",667571.8,220918.6,668440.4,219889,"M416",1440,"Rifle","Normal","Normal",1347.04941260518
"12196922",374272.9,414291.7,373746.5,414875.2,"Micro UZI",134,"Sub Machine Gun","Normal","Normal",785.855718309681
"8089550",373308.8,361151.4,372738.9,361626.4,"AKM",931,"Rifle","Normal","Normal",741.896899845228
"22620154",370884.2,414264.7,370707,414678.1,"AKM",98,"Rifle","Normal","Normal",449.77705588433
"4963614",381121.4,478297.7,380984.7,477744.4,"UMP9",718,"Sub Machine Gun","Normal","Normal",569.936645601939
"15735372",599216.1,479677.9,599372.1,479182.2,"S1897",197,"Shotgun","Normal","Normal",519.667672652448
"29868835",496192,735260.6,493474.2,725754.3,"M16A4",1724,"Rifle","Elevated","Elevated",9887.17232225668
"14675233",719630.9,329321.4,705445.8,348911.2,"Punch",145,"Melee","Normal","Normal",24186.3045141253
"19884050",152125.7,288967.5,148248.5,289010.8,"M416",508,"Rifle","Normal","Normal",3877.44177648099
"7055169",451291,629507,451049.7,629451.4,"S12K",245,"Shotgun","Normal","Normal",247.62279781957
"6384931",374116.9,411996.6,379029.3,417947.5,"SKS",1274,"Sniper","Normal","Normal",7716.53319632592
"25482384",623832,303898.3,623616.9,303994.7,"SCAR-L",444,"Rifle","Normal","Normal",235.713745886816
"18710698",630223.4,305851.2,628830.9,301502.8,"M416",1825,"Rifle","Normal","Normal",4565.92146340694
"28461769",198387.5,289969.6,198495.8,290989.3,"UMP9",89,"Sub Machine Gun","Normal","Normal",1025.43501988182
"24661442",428457.8,626570.3,428070.1,626627,"AKM",165,"Rifle","Normal","Normal",391.824169749652
"130412",321803.1,351981.6,320866.6,347999.6,"M16A4",1831,"Rifle","Normal","Normal",4090.64252288073
"12828916",327358.5,550515.9,327861.6,546929.4,"SCAR-L",685,"Rifle","Normal","Normal",3621.61453774418
"34782615",572910.9,384416.7,574581.5,381856.8,"M16A4",317,"Rifle","Normal","Normal",3056.79445988768
"9172128",576846.7,461206,591219.5,433863.8,"Mini 14",1347,"Rifle","Normal","Normal",30889.695380175
"19057708",268522.6,270183.7,279618.5,264243.9,"Mini 14",1132,"Rifle","Normal","Normal",12585.714951881
"31173132",170096.7,287931.9,170021.4,288109.3,"M16A4",260,"Rifle","Normal","Normal",192.719614985061
"32281612",557571.2,364425.3,556223,364576.5,"SCAR-L",1582,"Rifle","Normal","Normal",1356.65201138681
"33810567",169477.8,287884.6,169363.7,287888.5,"M16A4",379,"Rifle","Normal","Normal",114.166632603379
"1222847",503204.3,166119.3,503896.8,165785.1,"M16A4",1331,"Rifle","Normal","Normal",768.925152404308
"31517718",446057.6,628341.9,445925.6,628761.6,"SCAR-L",656,"Rifle","Normal","Normal",439.968282947715
"4650685",420072.1,327278.1,420264.8,328171.1,"SCAR-L",298,"Rifle","Normal","Normal",913.554754790321
"13565755",361101.9,576751.4,361101.9,576751.4,"Hit by Car",1113,"Vehicles","Normal","Normal",0
"17416625",566550.1,385243.3,565671.6,384678.1,"Micro UZI",163,"Sub Machine Gun","Normal","Normal",1044.61154981171
"28707898",550553.5,252252.8,547642.4,254934.1,"M16A4",289,"Rifle","Normal","Normal",3957.76109688293
"37288610",506176.6,300908.9,505229.1,300847.5,"M416",1022,"Rifle","Normal","Normal",949.487340621244
"3886826",437486.8,338190.6,437850.5,338683.4,"S1897",453,"Shotgun","Normal","Normal",612.478187366746
"17678111",425805.2,446454.1,424811.2,446955.3,"SCAR-L",1138,"Rifle","Normal","Normal",1113.21042036086
"39008514",446226.6,296479.1,446176.3,296211.3,"M416",1758,"Rifle","Normal","Normal",272.482898545932
"14532573",619934.9,606486.3,624123.8,610908.7,"SCAR-L",206,"Rifle","Elevated","Elevated",6091.34672876199
"17029119",394430.7,171821.6,377600,174104.1,"M16A4",1583,"Rifle","Normal","Normal",16984.7657840784
"17637272",550419.3,363314.9,551040.2,363462.5,"AKM",1209,"Rifle","Normal","Normal",638.202608894603
"19861635",277575.5,424692.2,279405.1,426669.5,"S1897",378,"Shotgun","Normal","Normal",2693.91006717
"14819833",684581,461163,684594.4,460705,"Micro UZI",238,"Sub Machine Gun","Normal","Normal",458.195984268741
"25541241",261357.3,285349.7,264827,289944.7,"SCAR-L",635,"Rifle","Normal","Normal",5757.85056162454
"18427926",340216.3,164258.2,338770.5,161982.5,"AKM",373,"Rifle","Normal","Normal",2696.13577736731
"33458480",253672.7,318637.9,254496.8,318642.8,"AKM",1548,"Rifle","Normal","Normal",824.114567278095
"19969822",517694.6,414354.7,515457.6,418609.2,"Kar98k",1650,"Sniper","Normal","Normal",4806.75974540022
"9424249",586018.6,581046.7,586420.4,580810.3,"UMP9",1766,"Sub Machine Gun","Normal","Normal",466.184727334555
"28054421",483985.8,301143.8,462904.2,307299.8,"SKS",1066,"Sniper","Normal","Normal",21962.0170876903
"36363540",384554.9,423152.5,382980.9,423332.6,"M16A4",1257,"Rifle","Normal","Normal",1584.27018213435
"35751035",248844.5,361751.3,247604.4,357967,"UMP9",845,"Sub Machine Gun","Normal","Normal",3982.30768524984
"38235361",616679.1,391123.8,620372.3,392161.3,"M16A4",1693,"Rifle","Normal","Normal",3836.16116580111
"5610526",403094.3,410595.8,402944.1,410292.6,"Tommy Gun",307,"Sub Machine Gun","Normal","Normal",338.364123393735
"4919536",642633.7,368883.1,628533.4,384082.6,"Kar98k",1238,"Sniper","Normal","Normal",20732.6616800641
"6463505",465789.1,347641.7,475189.7,348230.2,"M416",980,"Rifle","Normal","Normal",9419.00273967476
"13937676",418564.3,641732.8,417147.1,643012.1,"SCAR-L",1730,"Rifle","Normal","Normal",1909.2051566031
"4629766",198929.6,292107.8,198720.3,291901,"Vector",106,"Sub Machine Gun","Normal","Normal",294.232442126973
"25416415",361309.2,395949.8,361340.8,396125.8,"AKM",367,"Rifle","Normal","Normal",178.814317100165
"6135189",411046.6,307670.8,410927.3,307614.5,"M16A4",465,"Rifle","Normal","Normal",131.917322592584
"34106536",493598.8,281022.1,490928.7,291936,"M416",1595,"Rifle","Normal","Normal",11235.7753279425
"18408760",468086.5,646419.9,468072.8,646215.8,"P1911",81,"Pistol","Elevated","Elevated",204.559282360862
"5627429",217801,272226.7,216365.7,282549.1,"M416",248,"Rifle","Normal","Normal",10421.7094495097
"14544611",405466.3,291536.2,405682.8,292102.2,"UMP9",421,"Sub Machine Gun","Normal","Normal",605.993605576825
"6165123",556750.6,127613.5,557630.8,127975.6,"S12K",147,"Shotgun","Normal","Normal",951.77121725766
"14150445",411870.2,296792.8,411759.2,297187.2,"AKM",700,"Rifle","Normal","Normal",409.722296195873
"38819015",450666.6,621559.1,451823.9,629111.6,"Kar98k",509,"Sniper","Normal","Normal",7640.65439213161
"27089940",542054.4,250195.4,542108,249238.9,"P92",223,"Pistol","Normal","Normal",958.000631523799
"8489551",521908.4,249627.2,521832.4,249411.8,"S12K",556,"Shotgun","Normal","Normal",228.41444787931
"7062589",222111.3,564403.8,221973.6,564413.1,"M16A4",241,"Rifle","Elevated","Elevated",138.013694972615
"17225564",414400.1,310609.6,412677.8,309159,"SCAR-L",982,"Rifle","Normal","Normal",2251.78987696452
"38403901",436421.7,444540.4,438074.8,444774.5,"M16A4",266,"Rifle","Normal","Normal",1669.59348944583
"4957622",446545,630323.3,446271.2,629871.1,"M416",233,"Rifle","Normal","Normal",528.631516275805
"30302774",418253.4,331774.4,419628.2,330866.2,"SCAR-L",300,"Rifle","Normal","Normal",1647.69605206785
"12023289",471861.3,246314,453473.2,250096,"M416",1130,"Rifle","Normal","Normal",18773.0057691889
"2129300",473199.2,470385.7,462290.8,461875,"SCAR-L",764,"Rifle","Normal","Normal",13835.6497877765
"7813676",420110,324702.9,421702.2,324873.1,"Micro UZI",166,"Sub Machine Gun","Normal","Normal",1601.27102015868
"2967294",336630.9,172745.1,336867.2,172665.5,"M416",133,"Rifle","Normal","Normal",249.346846781738
"1911078",497540.1,189347.8,487620.1,190303.5,"AKM",1221,"Rifle","Normal","Normal",9965.93008654988
"15520118",208993.5,410208.7,206568.4,409985.5,"S686",252,"Shotgun","Normal","Normal",2435.34971821298
"26760813",684950.4,487856.2,684773.4,487873.6,"M249",920,"Machine Gun","Normal","Normal",177.853197890841
"43336",728785.8,444495.2,728856.9,444030.6,"UMP9",478,"Sub Machine Gun","Normal","Normal",470.008904171005
"2293217",541093.9,236491,538189,236857.1,"UMP9",831,"Sub Machine Gun","Normal","Normal",2927.87862111805
"38554596",532322.9,245775.4,531240.3,246385.6,"Tommy Gun",332,"Sub Machine Gun","Normal","Normal",1242.72555296814
"23813809",237153.9,218429,243799,207226.6,"SCAR-L",1764,"Rifle","Normal","Normal",13025.0189930764
"6801844",355815.1,404548.2,355779.3,404628.4,"SCAR-L",472,"Rifle","Normal","Normal",87.827558317427
"33739555",487123.3,456079.3,486472.2,454896.6,"P92",175,"Pistol","Normal","Normal",1350.0779607119
"12712586",607646.3,596750,607551.5,597041.3,"AKM",208,"Rifle","Normal","Normal",306.337607877381
"4839888",451487.3,629413,447702.5,629432.6,"M416",230,"Rifle","Normal","Normal",3784.85075002964
"3419669",419202.1,284484.1,419695.2,284463.8,"Hit by Car",641,"Vehicles","Normal","Normal",493.517679521245
"12497972",444921.9,203890.8,449952.8,204065.2,"AWM",1815,"Sniper","Normal","Normal",5033.92194715012
"8765777",361740.3,247996,361426.3,243509,"AKM",857,"Rifle","Normal","Normal",4497.97343255827
"39608694",216009.4,412741,228558.5,407984.3,"AWM",1148,"Sniper","Normal","Normal",13420.3616083919
"22039531",420278.1,326699.9,420020.2,327338.8,"AKM",304,"Rifle","Normal","Normal",688.988838806506
"33182310",351656.1,458549.5,351492.9,448270.9,"M416",1074,"Rifle","Normal","Normal",10279.8955344886
"31695104",396044.8,355187.8,395141.9,355374.8,"SCAR-L",328,"Rifle","Normal","Normal",922.061500118044
"13712839",445911.6,629707.6,446203.9,629737.9,"S12K",205,"Shotgun","Normal","Normal",293.866262098986
"33500495",325987.1,543476,327313.7,544355.8,"P92",189,"Pistol","Normal","Normal",1591.82775450115
"25013792",557732.1,356391.6,555949.8,360798.6,"AKM",245,"Rifle","Normal","Normal",4753.76085746851
"34066686",370411.4,358414.6,370242.9,358644.7,"AKM",99,"Rifle","Normal","Normal",285.198632535319
"27536681",594070.1,108370.8,587954.3,104040.6,"AKM",1524,"Rifle","Normal","Normal",7493.57335855192
